                              id |                         title |     status |  done | lang | creator_name |                output_language |       item_type |                eta | low_priority | waiting_time | is_trash |                       project_id |                                                                                                                                     name
daf7b3a484d34ada94a1138c50be9078 |          DearHeaven_S01E54--2 | processing | False |  eng |        Lance |        English (United States) | video_translate |  33.33335666496276 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                               DearHeaven_S01E54--2--%5B%5Bb2d23e215be04cbc8aea4436452d926c-002%5D%5D.m4a
7156562579aa4929ba4be81bd3bdb9a9 |          DearHeaven_S01E54--0 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                               DearHeaven_S01E54--0--%5B%5Bb2d23e215be04cbc8aea4436452d926c-000%5D%5D.m4a
00f0c75ea0b647b79335ac4790e46393 |          DearHeaven_S01E54--1 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                               DearHeaven_S01E54--1--%5B%5Bb2d23e215be04cbc8aea4436452d926c-001%5D%5D.m4a
ede9c4cb0d344711bf4e438acf39e52f |          DearHeaven_S01E54--2 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                               DearHeaven_S01E54--2--%5B%5Bb2d23e215be04cbc8aea4436452d926c-002%5D%5D.m4a
8de386d4b0ba473c8fe5ef6ddbdaaa74 |          DearHeaven_S01E54--0 |  completed | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |                  0 |        False |            0 |    False | d90fd9fe544f4109bdbc3cc167451217 |                                                               DearHeaven_S01E54--0--%5B%5Bb2d23e215be04cbc8aea4436452d926c-000%5D%5D.m4a
887c1f74a05b429f934d0b1909387770 |          DearHeaven_S01E54--1 | processing | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |   96.0543686456556 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                               DearHeaven_S01E54--1--%5B%5Bb2d23e215be04cbc8aea4436452d926c-001%5D%5D.m4a
1662091e42554cd9a03b597a06918d71 |          DearHeaven_S01E54--2 |  completed | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |                  0 |        False |            0 |    False | d90fd9fe544f4109bdbc3cc167451217 |                                                               DearHeaven_S01E54--2--%5B%5Bb2d23e215be04cbc8aea4436452d926c-002%5D%5D.m4a
e5d4e31f173d44ff98a5d9152e30837b | DearHeaven_S01E55_af26d0c3--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 2.9726228824155894 |         True |  3842.883225 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-000%5D%5D.m4a.mp4
927410808dbc48fda5d0cb5347515462 | DearHeaven_S01E55_af26d0c3--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  4.914128767322611 |         True |  3868.933245 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-001%5D%5D.m4a.mp4
cc0c8f175b0847fe9a97ba88dbcd31b3 | DearHeaven_S01E55_af26d0c3--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  4.515148081438926 |         True |  3887.958735 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-002%5D%5D.m4a.mp4
f9a80842519a44ecb54cef33d9bb303a | DearHeaven_S01E55_af26d0c3--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  2.884615513964887 |         True |  3843.909366 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-000%5D%5D.m4a.mp4
8bfe08f75beb49458f101c5929c8f0ef | DearHeaven_S01E55_af26d0c3--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  4.914128767322611 |         True |  3868.921372 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-001%5D%5D.m4a.mp4
f0b73d5af3f94556baeffefb3eecad9f | DearHeaven_S01E55_af26d0c3--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 3.2997164669030243 |         True |   3888.97042 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-002%5D%5D.m4a.mp4
e1556e5ad259481fbfb6e9e8b6d23b3d | DearHeaven_S01E55_af26d0c3--0 |    waiting | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |  2.884615513964887 |         True |  3843.896895 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-000%5D%5D.m4a.mp4
b3337ae13bb849a1b748034d7d7d6a74 | DearHeaven_S01E55_af26d0c3--1 |    waiting | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |  4.914128767322611 |         True |  3868.945746 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-001%5D%5D.m4a.mp4
f6753d432f694bc789a0425d7a2937b8 | DearHeaven_S01E55_af26d0c3--2 |    waiting | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate | 3.2997164669030243 |         True |  3888.982243 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E55_af26d0c3-002%5D%5D.m4a.mp4
c98be1d7f6b242a7a6c6e56cf936df6e |          DearHeaven_S01E60--0 | processing | False |  eng |        Lance |        English (United States) | video_translate |  96.98974511648053 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                               DearHeaven_S01E60--0--%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-000%5D%5D.m4a
0895f8c67b014c4397f0628cd2dc8a11 |          DearHeaven_S01E60--1 |  completed | False |  eng |        Lance |        English (United States) | video_translate |                  0 |        False |            0 |    False | d90fd9fe544f4109bdbc3cc167451217 |                                                               DearHeaven_S01E60--1--%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-001%5D%5D.m4a
f5a341eb258e42d4bf339bd3a3d632bd |          DearHeaven_S01E60--0 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | d90fd9fe544f4109bdbc3cc167451217 | https://drive.google.com/file/d/1GagYOl4iZDBY1CDJ7P0Q7V2CA13zp3B9/view?filename=%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-000%5D%5D.m4a.mp4
3e77e52bedfc4057b0499147d61ad76a |          DearHeaven_S01E60--1 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | d90fd9fe544f4109bdbc3cc167451217 | https://drive.google.com/file/d/1BucT_w-R3v3HAJO7sLKAxwDdiNE_EPRi/view?filename=%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-001%5D%5D.m4a.mp4
9b56f306597949c89efcde1edc86ad57 |          DearHeaven_S01E60--0 |  completed | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |                  0 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                               DearHeaven_S01E60--0--%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-000%5D%5D.m4a
38350c1ab7814c8d951700a5522fa193 |          DearHeaven_S01E60--1 | processing | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |   95.4278260209657 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                               DearHeaven_S01E60--1--%5B%5B5cc3fe3f31bc4e619360176e3e6f80a2-001%5D%5D.m4a
94313e26bef143bd8bedb4d4f28a6fb7 | DearHeaven_S01E61_5238bb7c--0 |  completed | False |  eng |        Lance |        English (United States) | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                            DearHeaven_S01E61_5238bb7c--0--%5B%5BDearHeaven_S01E61_5238bb7c-000%5D%5D.m4a
d56f904e12f147fab8e610396cfb5672 | DearHeaven_S01E61_5238bb7c--1 | processing | False |  eng |        Lance |        English (United States) | video_translate |  33.33333848041883 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                            DearHeaven_S01E61_5238bb7c--1--%5B%5BDearHeaven_S01E61_5238bb7c-001%5D%5D.m4a
20b7588d41d24824bbbe1d7b6cc9f2d5 | DearHeaven_S01E61_5238bb7c--0 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                            DearHeaven_S01E61_5238bb7c--0--%5B%5BDearHeaven_S01E61_5238bb7c-000%5D%5D.m4a
3298bf3dceee48b6bc6724287e114ff5 | DearHeaven_S01E61_5238bb7c--1 |  completed |  True |  jpn |        Lance |                       Japanese | video_translate |                  0 |        False |            0 |    False | c47f8b0ae3db4e58b948994021ff3100 |                                                            DearHeaven_S01E61_5238bb7c--1--%5B%5BDearHeaven_S01E61_5238bb7c-001%5D%5D.m4a
124dee80a29a4941904e492729d098dd | DearHeaven_S01E61_5238bb7c--0 |  completed | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |                  0 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                            DearHeaven_S01E61_5238bb7c--0--%5B%5BDearHeaven_S01E61_5238bb7c-000%5D%5D.m4a
4341733a337146988c3511e3d6368715 | DearHeaven_S01E61_5238bb7c--1 | processing | False |  zho |        Lance | Chinese (Mandarin, Simplified) | video_translate |   97.9031820452065 |        False |            0 |    False | 14bb07cda9ff4dbfaed238fb0fbd8c65 |                                                            DearHeaven_S01E61_5238bb7c--1--%5B%5BDearHeaven_S01E61_5238bb7c-001%5D%5D.m4a
6ece0f6e1aa244938411d96ca5f801f5 | DearHeaven_S01E62_fd001858--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  2.671917264108821 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-000%5D%5D.m4a.mp4
3f14a6b514bf4f3aa5a55b68141b37b5 | DearHeaven_S01E62_fd001858--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  4.031421281889167 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-001%5D%5D.m4a.mp4
f6f4260bb99e439bb9ee609e1bd6c13b | DearHeaven_S01E62_fd001858--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  4.061641457224108 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-002%5D%5D.m4a.mp4
ccf1fbd3207e4ce9ab9a457e2fa6c7a0 | DearHeaven_S01E62_fd001858--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  2.671917264108821 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-000%5D%5D.m4a.mp4
b9d80c329fe142c9ab22d477f682ba16 | DearHeaven_S01E62_fd001858--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  4.031421281889167 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-001%5D%5D.m4a.mp4
fa74bd8106e24f3988af445fa5c14faf | DearHeaven_S01E62_fd001858--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  4.061641457224108 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E62_fd001858-002%5D%5D.m4a.mp4
e43d3574c246473bb6b2a90b35ccaa7b | DearHeaven_S01E63_57883e01--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 4.4163390283144475 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-000%5D%5D.m4a.mp4
5555488f034a41be904c1a2d255a658f | DearHeaven_S01E63_57883e01--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 2.3840051640972533 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-001%5D%5D.m4a.mp4
0bd00b252ea7466b817ac29e905ea782 | DearHeaven_S01E63_57883e01--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  3.928901289156797 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-002%5D%5D.m4a.mp4
3497e068e871426c960fec232c9e1c55 | DearHeaven_S01E63_57883e01--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 4.4163390283144475 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-000%5D%5D.m4a.mp4
9830e33a6ae046f1a6625f4430adcd89 | DearHeaven_S01E63_57883e01--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 2.3840051640972533 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-001%5D%5D.m4a.mp4
6f094ef5013b4473976c513a626b3a7a | DearHeaven_S01E63_57883e01--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  3.928901289156797 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E63_57883e01-002%5D%5D.m4a.mp4
7ad33c81b5f042e1a04c2a3da0e61a3c | DearHeaven_S01E64_b8c4d35f--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 3.2636459453603743 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-000%5D%5D.m4a.mp4
f9971c032f454dc4b227eadb43289b54 | DearHeaven_S01E64_b8c4d35f--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 2.8939546068332644 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-001%5D%5D.m4a.mp4
e10529d8d4a04abea67cc2def14e1aa7 | DearHeaven_S01E64_b8c4d35f--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  4.191445662923343 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-002%5D%5D.m4a.mp4
5a09bd422d224043ace3a4f0d7861800 | DearHeaven_S01E64_b8c4d35f--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 3.2636459453603743 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-000%5D%5D.m4a.mp4
7744f4973b7b49a69b570c0f1035d5e0 | DearHeaven_S01E64_b8c4d35f--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 2.8939546068332644 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-001%5D%5D.m4a.mp4
e456092a292a4f2a9ce472fb0187727c | DearHeaven_S01E64_b8c4d35f--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  4.191445662923343 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E64_b8c4d35f-002%5D%5D.m4a.mp4
1dfd6cd552c24b85ab647fc2eff37cd8 | DearHeaven_S01E65_e3944705--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 2.2816800568098135 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-000%5D%5D.m4a.mp4
640e0bcc12184cbc84f449c38e003d66 | DearHeaven_S01E65_e3944705--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  2.728607446598303 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-001%5D%5D.m4a.mp4
31b9f5338ddc4e77bb4372daf7336b8d | DearHeaven_S01E65_e3944705--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 2.2318054443595448 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-002%5D%5D.m4a.mp4
435f744a3f8b4278ba34ec60071213a0 | DearHeaven_S01E65_e3944705--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 2.2816800568098135 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-000%5D%5D.m4a.mp4
7bfc2130eeb74af68a6ba3b892b7bb42 | DearHeaven_S01E65_e3944705--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  2.728607446598303 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-001%5D%5D.m4a.mp4
c3621f1af18843eab58e55d165259246 | DearHeaven_S01E65_e3944705--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 2.2318054443595448 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E65_e3944705-002%5D%5D.m4a.mp4
86c908bb544d47cc8ae94547b42a0863 | DearHeaven_S01E66_cbb0ff16--0 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  3.337894379767693 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-000%5D%5D.m4a.mp4
d6dc417e296644c19bb5b6bc55838aa6 | DearHeaven_S01E66_cbb0ff16--1 |    waiting | False |  eng |        Lance |        English (United States) | video_translate | 4.1566221323210115 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-001%5D%5D.m4a.mp4
afc378278efb4b75996fe62e85d4a033 | DearHeaven_S01E66_cbb0ff16--2 |    waiting | False |  eng |        Lance |        English (United States) | video_translate |  2.647832914528494 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-002%5D%5D.m4a.mp4
90545c4758e643ccbe969771997fb3be | DearHeaven_S01E66_cbb0ff16--0 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  3.337894379767693 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-000%5D%5D.m4a.mp4
ed418db0d3704410b2f51c5c70cff3a9 | DearHeaven_S01E66_cbb0ff16--1 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate | 4.1566221323210115 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-001%5D%5D.m4a.mp4
b38fc04651304a009bbe193c49b46c86 | DearHeaven_S01E66_cbb0ff16--2 |    waiting | False |  jpn |        Lance |                       Japanese | video_translate |  2.647832914528494 |         True |         3600 |    False |                                  |                                                                                       %5B%5BDearHeaven_S01E66_cbb0ff16-002%5D%5D.m4a.mp4
